id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q113117157,Minister of State for European Affairs,Q142,Q142,,,,,,,
Q78976751,Minister of State for Pensions and Occupational Health,Q142,,,,,,Q78765027,,
Q107658969,Minister of State for Priority Education Policy,Q142,Q142,,,,,,,
Q107233130,Minister of State for Rural Affairs,Q142,Q142,,,,,,,
Q87717124,"Minister of State for Tourism, French Nationals Abroad and Francophonie",Q142,,,,,,,,
Q107658956,Minister of State for Youth and Engagement,Q142,Q142,,,,,,,
Q107658936,"Minister of State for the Social, Inclusive and Responsible Economy",Q142,Q142,,,,,,,
Q110310819,"Minister Delegate for Tourism, French Nationals Abroad and Francophonie",Q142,Q142,,,,,,,
Q107659645,Minister Delegate for Citizenship,Q142,Q142,,,,,,,
Q107659591,"Minister Delegate for Gender Equality, Diversity and Equal Opportunities",Q142,Q142,,,,,,,
Q107659549,Minister Delegate for Housing,Q142,Q142,,,,,,,
Q107659517,Minister Delegate for Industry,Q142,Q142,,,,,,,
Q97015780,Minister Delegate for Integration,Q142,Q142,,,,,,,
Q97015808,Minister Delegate for Personal Independence,Q142,Q142,,,,,,,
Q107659488,Minister Delegate for Public Accounts,Q142,Q142,,,,,,,
Q107659387,Minister Delegate for Remembrance and Veterans,Q142,Q142,,,,,,,
Q107659379,Minister Delegate for Small and Medium-sized Enterprises,Q142,Q142,,,,,,,
Q107659360,Minister Delegate for Sport,Q142,Q142,,,,,,,
Q112136409,Secretary of State for Children,Q142,Q142,,,,,,,
Q16260691,Secretary of State for Digital Affairs,Q142,Q142,,,,,,,
Q3251867,Secretary of State for La Francophonie,,,,,,,,,
Q29963198,Secretary of State for Parliamentary Affairs,Q142,Q142,,,,,,,
Q112110872,Minister Delegate in charge of Territorial Communities,Q142,Q142,,,,,,,
Q2962046,Head of the Prime Minister's military cabinet,Q142,Q1587677,,,,,,,Head of the Prime Minister's military cabinet
Q3247878,Head of the Minister of Defence's military cabinet,Q142,,,,,,,,Head of the Minister of Defence's military cabinet (France)
Q3409222,President of the Senate of France,Q142,,,,1958-10-04,,,,
Q20968036,president of the French National Assembly,Q142,,,Q1704225,,,,,
Q65146859,Government Spokesperson,Q142,Q142,,,,,,,
Q17280398,Chief of Staff of the French Army,Q142,,,,1874,,,,Chief of Staff of the French Army
Q98837534,High Commissioner for Planning,Q142,,,,2020-09-01,,,,
Q7886203,Governor of the Banque de France,Q142,,,,,,,,Governor of the Bank of France
